file_name,file_size_mb,duration,unique_speakers,data_shape,sample_rate,channels,rms_energy,zero_crossing_rate,spectral_centroid
shared-videos/1.28 Sahm Venter Collection/Audio/CD 93(4 Tracks) CD94(1Track)/02 Track 2.mp3,28.19,739.7399092970521,3.0,2x32617728,44100.0,2.0,0.261597067117691,0.1090499415905041,4273.203816583916
shared-videos/1.28 Sahm Venter Collection/Audio/CD 93(4 Tracks) CD94(1Track)/03 Track 3.mp3,67.77,1778.1856235827663,16.0,2x78413184,44100.0,2.0,0.2479725927114486,0.1310453415103802,4891.396761370216
shared-videos/1.28 Sahm Venter Collection/Audio/CD 93(4 Tracks) CD94(1Track)/04 Track 4.mp3,14.19,372.2754195011338,4.0,2x16412544,44100.0,2.0,0.3214568495750427,0.0994991705189746,4173.305977197239
shared-videos/1.28 Sahm Venter Collection/Audio/CD 93(4 Tracks) CD94(1Track)/05 Track 5.mp3,49.91,1309.5227664399092,3.0,2x57745152,44100.0,2.0,0.0368802510201931,0.0548310698575374,3474.6667858692936
shared-videos/1.28 Sahm Venter Collection/Audio/CD 29/01 Track 1.mp3,27.13,711.7627664399093,1.0,2x31383936,44100.0,2.0,0.2094989717006683,0.0559255487116008,2742.8517448411976
shared-videos/1.28 Sahm Venter Collection/Audio/CD 29/02 Track 2.mp3,6.9,181.0852154195012,3.0,2x7981056,44100.0,2.0,0.2521521747112274,0.0373534373195843,1832.746248310538
shared-videos/1.28 Sahm Venter Collection/Audio/CD 29/03 Track 3.mp3,18.83,494.0060317460317,1.0,2x21780864,44100.0,2.0,0.3108751773834228,0.0358735956562492,1587.1569320697172
shared-videos/1.28 Sahm Venter Collection/Audio/CD 29/04 Track 4.mp3,6.76,177.24521541950114,2.0,2x7811712,44100.0,2.0,0.3157522082328796,0.0427615072830646,1764.7976917430674
shared-videos/1.28 Sahm Venter Collection/Audio/CD 29/05 Track 5.mp3,12.68,332.64766439909295,2.0,2x14664960,44100.0,2.0,0.2725858986377716,0.0319371361458296,1883.1103956039112
shared-videos/1.28 Sahm Venter Collection/Audio/CD 29/06 Track 6.mp3,12.18,319.45582766439907,1.0,2x14083200,44100.0,2.0,0.2551468014717102,0.0196048818255353,1531.245071070702
shared-videos/1.28 Sahm Venter Collection/Audio/CD 29/07 Track 7.mp3,59.55,1562.4664399092972,5.0,2x68899968,44100.0,2.0,0.269149512052536,0.0407590878490722,1964.579319258808
shared-videos/1.28 Sahm Venter Collection/Audio/CD 101/01 Track 1.mp3,46.68,1224.6248072562355,8.0,2x54001152,44100.0,2.0,0.1162224858999252,0.0600065397984773,2202.4843254269827
shared-videos/1.28 Sahm Venter Collection/Audio/CD 101/02 Track 2.mp3,11.87,311.5146031746032,2.0,2x13732992,44100.0,2.0,0.0631873607635498,0.0633975760949092,2401.8954668899305
shared-videos/1.28 Sahm Venter Collection/Audio/CD 101/03 Track 3.mp3,76.89,2017.388888888889,2.0,2x88962048,44100.0,2.0,0.1095543056726455,0.0850111664952087,3264.090005192293
shared-videos/1.28 Sahm Venter Collection/Audio/CD 38/01 Track 1.mp3,12.24,321.15378684807257,3.0,2x14158080,44100.0,2.0,0.1080919057130813,0.0256325849308845,1225.360991221375
shared-videos/1.28 Sahm Venter Collection/Audio/CD 38/02 Track 2.mp3,3.99,104.65092970521542,2.0,2x4610304,44100.0,2.0,0.1057644411921501,0.0246660383988062,1184.4007987651794
shared-videos/1.28 Sahm Venter Collection/Audio/CD 38/03 Track 3.mp3,5.32,139.6027664399093,2.0,2x6151680,44100.0,2.0,0.1196193397045135,0.0334238593333888,1389.0213025925193
shared-videos/1.28 Sahm Venter Collection/Audio/CD 38/04 Track 4.mp3,93.99,2466.120317460317,15.0,2x108751104,44100.0,2.0,0.079411044716835,0.0272804519410148,1219.6473464729247
shared-videos/1.28 Sahm Venter Collection/Audio/CD 38/05 Track 5.mp3,16.38,429.666439909297,3.0,2x18943488,44100.0,2.0,0.087098591029644,0.0238870090793918,1179.5357020321278
shared-videos/1.28 Sahm Venter Collection/Audio/CD 7/01 Track 1.mp3,49.57,1300.6150113378685,16.0,2x57352320,44100.0,2.0,0.1644881069660186,0.08853366791564,3471.0465253990665
shared-videos/1.28 Sahm Venter Collection/Audio/CD 7/02 Track 2.mp3,7.98,209.37582766439908,4.0,2x9228672,44100.0,2.0,0.075863130390644,0.0935793656813453,3775.795084116482
shared-videos/1.28 Sahm Venter Collection/Audio/CD 7/03 Track 3.mp3,21.51,564.3537868480726,4.0,2x24883200,44100.0,2.0,0.1861108094453811,0.0651970855473652,2635.9414219410587
"shared-videos/1.28 Sahm Venter Collection/Audio/CD 107/Ludwig II. - Geh' leise, denn Du gehst auf meinen Träumen/01 Ludwig II. - Geh' leise, denn Du gehst auf meinen Träumen.mp3",137.28,3601.813492063492,15.0,2x158835456,44100.0,2.0,0.2944191396236419,0.100788390396739,4344.341850028196
shared-videos/1.28 Sahm Venter Collection/Audio/CD 27/01 Track 1.mp3,64.16,1683.308888888889,3.0,2x74229120,44100.0,2.0,0.2279520779848098,0.0439157251060929,2144.614817984628
shared-videos/1.28 Sahm Venter Collection/Audio/CD 27/02 Track 2.mp3,7.12,186.83215419501133,3.0,2x8234496,44100.0,2.0,0.3069732189178467,0.0397978362619684,2044.1296795044072
shared-videos/1.28 Sahm Venter Collection/Audio/CD 27/03 Track 3.mp3,67.12,1761.1015419501134,1.0,2x77659776,44100.0,2.0,0.2750398814678192,0.0467030488992039,2251.978425241782
shared-videos/1.28 Sahm Venter Collection/Audio/CD 27/04 Track 4.mp3,3.52,92.37337868480724,1.0,2x4068864,44100.0,2.0,0.2231842577457428,0.0449540666677151,2114.56876040861
shared-videos/1.28 Sahm Venter Collection/Audio/CD 104/Folge 33 - Bibi und Tina- Alex und das Internat/01 Bibi und Tina- Alex und das Internat.mp3,90.92,2385.578390022676,9.0,2x105199488,44100.0,2.0,0.0638915374875068,0.0417398101529191,2575.4748146570178
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/01 Track 1.mp3,4.76,124.90222222222222,2.0,2x5503104,44100.0,2.0,0.2425865232944488,0.027429422940506,1105.8143903609905
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/02 Track 2.mp3,10.85,284.6409977324263,1.0,2x12547584,44100.0,2.0,0.1815893054008484,0.0287757999301248,1315.8228186263932
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/03 Track 3.mp3,11.39,298.87773242630385,3.0,2x13175424,44100.0,2.0,0.1665021330118179,0.0310555527220797,1527.2436840157552
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/04 Track 4.mp3,6.49,170.14630385487527,2.0,2x7498368,44100.0,2.0,0.2051626592874527,0.0293319475027311,1122.7136434331449
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/05 Track 5.mp3,4.49,117.87528344671202,2.0,2x5193216,44100.0,2.0,0.1798554360866546,0.0306886017134513,1459.8408270017826
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/06 Track 6.mp3,5.7,149.5356916099773,0.0,2x6589440,44100.0,2.0,0.2133456021547317,0.0328253908374446,1105.7844865418954
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/07 Track 7.mp3,4.71,123.62222222222222,3.0,2x5446656,44100.0,2.0,0.2527598738670349,0.0304061211256932,1153.6966658247968
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/08 Track 8.mp3,2.32,60.90222222222222,0.0,2x2680704,44100.0,2.0,0.1100446581840515,0.0301694585859912,1364.4768751145557
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/09 Track 9.mp3,9.58,251.46548752834468,2.0,2x11084544,44100.0,2.0,0.1155958026647567,0.032127846239896,1408.8643294437147
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/10 Track 10.mp3,3.87,101.54875283446712,2.0,2x4473216,44100.0,2.0,0.1110414639115333,0.0320664473825397,1424.7015230547927
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/11 Track 11.mp3,5.51,144.59854875283446,2.0,2x6371712,44100.0,2.0,0.2821740210056305,0.032116782593411,1292.1614550157817
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/12 Track 12.mp3,5.33,139.87038548752835,2.0,2x6163200,44100.0,2.0,0.2497158348560333,0.0319738228033103,1303.8725575255785
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/13 Track 13.mp3,2.97,77.82956916099774,2.0,2x3427200,44100.0,2.0,0.2263475954532623,0.0289018880013818,1159.4750507440313
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/14 Track 14.mp3,2.19,57.55854875283447,3.0,2x2533248,44100.0,2.0,0.2537880539894104,0.0241648890650262,1006.8628261338948
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/15 Track 15.mp3,8.17,214.2671201814059,2.0,2x9444096,44100.0,2.0,0.112585112452507,0.0354121172103708,1373.9127775491493
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/16 Track 16.mp3,2.83,74.17242630385488,2.0,2x3265920,44100.0,2.0,0.143280953168869,0.0230494162976171,1230.105640135699
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/17 Track 17.mp3,2.36,61.84263038548753,2.0,2x2722176,44100.0,2.0,0.1532828658819198,0.0210994988068929,1162.003287278983
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/18 Track 18.mp3,2.08,54.528344671201815,2.0,2x2399616,44100.0,2.0,0.177605003118515,0.0257676443820674,1160.877153173285
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/19 Track 19.mp3,1.06,27.75283446712018,0.0,2x1218816,44100.0,2.0,0.0627225637435913,0.0340800215245695,1695.2538598743074
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/20 Track 20.mp3,3.02,79.18793650793651,2.0,2x3487104,44100.0,2.0,0.1511540859937667,0.0266961016645866,1201.585055245991
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/21 Track 21.mp3,2.23,58.47283446712018,3.0,2x2573568,44100.0,2.0,0.1356841176748275,0.0263737924582255,1131.457806621008
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/22 Track 22.mp3,6.01,157.68589569160997,2.0,2x6948864,44100.0,2.0,0.1821572184562683,0.0225917406109555,918.6008902101088
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/23 Track 23.mp3,6.02,157.9471201814059,2.0,2x6960384,44100.0,2.0,0.0876194164156913,0.0303200926926259,1619.0933432917668
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/24 Track 24.mp3,6.95,182.2671201814059,2.0,2x8032896,44100.0,2.0,0.0713617354631424,0.0399524851617272,1769.9146347151004
shared-videos/1.28 Sahm Venter Collection/Audio/CD 120/25 Track 25.mp3,9.9,259.7463038548753,3.0,2x11449728,44100.0,2.0,0.2659727931022644,0.0234602077091624,1206.378348075772
shared-videos/1.28 Sahm Venter Collection/Audio/CD 77(6 Tracks) CD78(2Tracks)/01 Track 1.mp3,17.63,462.632970521542,2.0,2x20397312,44100.0,2.0,0.2857051193714142,0.0907053968394663,3945.398116527698
shared-videos/1.28 Sahm Venter Collection/Audio/CD 77(6 Tracks) CD78(2Tracks)/02 Track 2.mp3,11.39,298.7146031746032,1.0,2x13168512,44100.0,2.0,0.2028514742851257,0.1205145709807542,4474.704654927408
shared-videos/1.28 Sahm Venter Collection/Audio/CD 77(6 Tracks) CD78(2Tracks)/03 Track 3.mp3,11.38,298.6362358276644,1.0,2x13165056,44100.0,2.0,0.2474953830242157,0.0981851295743563,3867.819045828876
shared-videos/1.28 Sahm Venter Collection/Audio/CD 77(6 Tracks) CD78(2Tracks)/04 Track 4.mp3,1.24,32.44848072562358,3.0,2x1426176,44100.0,2.0,0.0754579827189445,0.1375605356582017,4953.05637956104
shared-videos/1.28 Sahm Venter Collection/Audio/CD 77(6 Tracks) CD78(2Tracks)/05 Track 5.mp3,10.83,284.1905215419501,3.0,2x12528000,44100.0,2.0,0.3200906813144684,0.066261874878673,3169.9746840247617
shared-videos/1.28 Sahm Venter Collection/Audio/CD 77(6 Tracks) CD78(2Tracks)/06 Track 6.mp3,13.13,344.53337868480725,2.0,2x15189120,44100.0,2.0,0.2987931370735168,0.0488498999045656,2698.1660075372474
shared-videos/1.28 Sahm Venter Collection/Audio/CD 77(6 Tracks) CD78(2Tracks)/07 Track 7.mp3,1.82,47.80848072562358,3.0,2x2103552,44100.0,2.0,0.3108724057674408,0.0609866727381966,2924.634668400008
shared-videos/1.28 Sahm Venter Collection/Audio/CD 77(6 Tracks) CD78(2Tracks)/08 Track 8.mp3,25.56,670.5937868480726,2.0,2x29568384,44100.0,2.0,0.2433531582355499,0.0711055987531601,2994.0847324773954
shared-videos/1.28 Sahm Venter Collection/Audio/CD 106/I Couldn't Live Without Your Love/01 I Couldn't Live Without Your Love.mp3,76.06,1995.54410430839,3.0,2x87998976,44100.0,2.0,0.0689819082617759,0.1043611327602269,3983.126989551701
shared-videos/1.28 Sahm Venter Collection/Audio/CD 51/01 Track 1.mp3,69.19,1815.253378684808,2.0,2x80047872,44100.0,2.0,0.0554726906120777,0.0409902683795428,2545.551131423237
shared-videos/1.28 Sahm Venter Collection/Audio/CD 51/02 Track 2.mp3,10.8,283.40684807256235,2.0,2x12493440,44100.0,2.0,0.0481889843940734,0.0372502846206253,2424.4851643905567
shared-videos/1.28 Sahm Venter Collection/Audio/CD 51/03 Track 3.mp3,59.99,1573.9603174603174,18.0,2x69406848,44100.0,2.0,0.0421371906995773,0.0428003849800551,2645.4352883246875
shared-videos/1.28 Sahm Venter Collection/Audio/CD 115/Death Qualified/01 Untitled.mp3,131.76,3456.964512471656,5.0,2x152447616,44100.0,2.0,0.1063279658555984,0.0905751846531276,4483.019930615062
shared-videos/1.28 Sahm Venter Collection/Audio/CD 9/01 Track 1.mp3,5.43,142.45011337868482,3.0,2x6277248,44100.0,2.0,0.0613566674292087,0.0471058195192072,2455.746043608592
shared-videos/1.28 Sahm Venter Collection/Audio/CD 9/02 Track 2.mp3,2.43,63.63868480725623,2.0,2x2801664,44100.0,2.0,0.048427328467369,0.0557686240978439,2878.425685606223
shared-videos/1.28 Sahm Venter Collection/Audio/CD 9/03 Track 3.mp3,7.54,197.7774603174603,2.0,2x8717184,44100.0,2.0,0.0593216195702552,0.0543070788334752,2744.027474225976
shared-videos/1.28 Sahm Venter Collection/Audio/CD 9/04 Track 4.mp3,3.09,81.06235827664399,2.0,2x3570048,44100.0,2.0,0.0687736868858337,0.0511787794215187,2519.9013795697306
shared-videos/1.28 Sahm Venter Collection/Audio/CD 9/05 Track 5.mp3,5.38,141.17011337868482,2.0,2x6220800,44100.0,2.0,0.0656858086585998,0.0550389531982964,2597.1256941563456
shared-videos/1.28 Sahm Venter Collection/Audio/CD 9/06 Track 6.mp3,4.14,108.67378684807257,2.0,2x4787712,44100.0,2.0,0.061884269118309,0.0518221891874732,2563.9984752831374
shared-videos/1.28 Sahm Venter Collection/Audio/CD 9/07 Track 7.mp3,3.27,85.8166439909297,2.0,2x3779712,44100.0,2.0,0.0671524852514267,0.0525244596962616,2540.0330343883056
shared-videos/1.28 Sahm Venter Collection/Audio/CD 9/08 Track 8.mp3,2.16,56.794603174603175,2.0,2x2499840,44100.0,2.0,0.0587002597749233,0.053634340441327,2654.0543511902856
shared-videos/1.28 Sahm Venter Collection/Audio/CD 9/09 Track 9.mp3,5.85,153.55215419501133,2.0,2x6766848,44100.0,2.0,0.0662114098668098,0.0383548856349776,2262.332459437367
shared-videos/1.28 Sahm Venter Collection/Audio/CD 59/01 Track 1.mp3,34.35,901.2550113378684,6.0,2x39740544,44100.0,2.0,0.2878563404083252,0.0570802410552667,2677.897102921857
shared-videos/1.28 Sahm Venter Collection/Audio/CD 59/02 Track 2.mp3,3.04,79.67786848072562,2.0,2x3508992,44100.0,2.0,0.4245487153530121,0.0536337129778231,2500.9720959777683
shared-videos/1.28 Sahm Venter Collection/Audio/CD 59/03 Track 3.mp3,8.95,234.79297052154195,2.0,2x10349568,44100.0,2.0,0.4181104898452759,0.0478126256028938,2606.815648781491
shared-videos/1.28 Sahm Venter Collection/Audio/CD 59/04 Track 4.mp3,10.68,280.3243990929705,1.0,2x12357504,44100.0,2.0,0.4003628492355346,0.0462275458599187,2485.09688110612
shared-videos/1.28 Sahm Venter Collection/Audio/CD 59/05 Track 5.mp3,57.92,1519.5733786848073,2.0,2x67008384,44100.0,2.0,0.3849564790725708,0.0600882093904726,2850.025193836762
shared-videos/1.28 Sahm Venter Collection/Audio/CD 59/06 Track 6.mp3,13.08,343.0705215419501,2.0,2x15124608,44100.0,2.0,0.2915660738945007,0.0497683734312057,2691.810850090128
shared-videos/1.28 Sahm Venter Collection/Audio/CD 4/01 Track 1.mp3,15.53,407.3839909297052,2.0,2x17960832,44100.0,2.0,0.2174858748912811,0.0258460850644954,1039.3678885199176
shared-videos/1.28 Sahm Venter Collection/Audio/CD 4/02 Track 2.mp3,9.21,241.58480725623585,2.0,2x10649088,44100.0,2.0,0.1870358437299728,0.0213971416766826,1036.834919366213
shared-videos/1.28 Sahm Venter Collection/Audio/CD 4/03 Track 3.mp3,4.12,108.12521541950112,2.0,2x4763520,44100.0,2.0,0.1744624972343444,0.014462498068707,1079.0806575388006
shared-videos/1.28 Sahm Venter Collection/Audio/CD 4/04 Track 4.mp3,13.7,359.527664399093,4.0,2x15850368,44100.0,2.0,0.178961306810379,0.0144040918340978,1010.9450698213884
shared-videos/1.28 Sahm Venter Collection/Audio/CD 4/05 Track 5.mp3,12.7,333.14399092970524,6.0,2x14686848,44100.0,2.0,0.1452975124120712,0.0138558613358868,986.1699859519578
shared-videos/1.28 Sahm Venter Collection/Audio/CD 4/06 Track 6.mp3,10.68,280.21990929705214,2.0,2x12352896,44100.0,2.0,0.0889632180333137,0.0167026713458987,1058.831610839103
shared-videos/1.28 Sahm Venter Collection/Audio/CD 4/07 Track 7.mp3,12.69,333.0656235827664,2.0,2x14683392,44100.0,2.0,0.0732781216502189,0.0222633026888141,1304.5674421097324
shared-videos/1.28 Sahm Venter Collection/Audio/CD 4/08 Track 8.mp3,18.78,492.8043990929705,2.0,2x21727872,44100.0,2.0,0.0888054072856903,0.0224359009761298,1099.429710769153
shared-videos/1.28 Sahm Venter Collection/Audio/CD 4/09 Track 9.mp3,8.45,221.8101133786848,1.0,2x9777024,44100.0,2.0,0.1334926933050155,0.0146955115354655,907.320684130137
shared-videos/1.28 Sahm Venter Collection/Audio/CD 91/恋色空模様　肝試しをしよう編/01 肝試しをしよう編.mp3,32.2,844.7979818594105,2.0,2x37251072,44100.0,2.0,0.0423026457428932,0.0648049690987637,3787.4384286320415
shared-videos/1.28 Sahm Venter Collection/Audio/CD 57/01 Track 1.mp3,1.45,38.03868480725624,2.0,2x1672704,44100.0,2.0,0.4057776033878326,0.0360262811256884,2093.903406232756
shared-videos/1.28 Sahm Venter Collection/Audio/CD 57/02 Track 2.mp3,6.41,168.102358276644,1.0,2x7408512,44100.0,2.0,0.4642827808856964,0.0366284837703006,2114.993821819184
shared-videos/1.28 Sahm Venter Collection/Audio/CD 57/03 Track 3.mp3,58.94,1546.479501133787,2.0,2x68194944,44100.0,2.0,0.4195287227630615,0.0271539862672117,1847.6243390609256
shared-videos/1.28 Sahm Venter Collection/Audio/CD 57/04 Track 4.mp3,59.57,1562.9627664399093,5.0,2x68921856,44100.0,2.0,0.3809423148632049,0.029515813356848,1962.685816449107
shared-videos/1.28 Sahm Venter Collection/Audio/CD 110/mobile×heart○livemixxx/01 mobile×heart○livemixxx.mp3,119.33,3130.93022675737,4.0,2x138069504,44100.0,2.0,0.0461976006627082,0.0765329997499239,2906.905148725207
shared-videos/1.28 Sahm Venter Collection/Audio/CD 14(3)+CD15(6)/01 Track 1.mp3,4.01,105.19950113378684,2.0,2x4634496,44100.0,2.0,0.1361623108386993,0.0258718938149027,1042.9039275046434
shared-videos/1.28 Sahm Venter Collection/Audio/CD 14(3)+CD15(6)/02 Track 2.mp3,30.13,790.4697052154195,6.0,2x34854912,44100.0,2.0,0.0861496925354003,0.0435088524529209,2243.461794542185
shared-videos/1.28 Sahm Venter Collection/Audio/CD 14(3)+CD15(6)/03 Track 3.mp3,14.64,384.1611337868481,3.0,2x16936704,44100.0,2.0,0.0826049000024795,0.0329769923292019,1631.0468211702116
shared-videos/1.28 Sahm Venter Collection/Audio/CD 14(3)+CD15(6)/04 Track 4.mp3,8.93,234.40113378684808,2.0,2x10332288,44100.0,2.0,0.096583604812622,0.050375836956791,2457.054250286358
shared-videos/1.28 Sahm Venter Collection/Audio/CD 14(3)+CD15(6)/05 Track 5.mp3,15.15,397.5097052154195,2.0,2x17525376,44100.0,2.0,0.0797684341669082,0.053930870900891,2779.414302958105
shared-videos/1.28 Sahm Venter Collection/Audio/CD 14(3)+CD15(6)/06 Track 6.mp3,30.16,791.2533786848072,2.0,2x34889472,44100.0,2.0,0.11624626070261,0.0667075851092906,3051.984530512435
shared-videos/1.28 Sahm Venter Collection/Audio/CD 14(3)+CD15(6)/07 Track 7.mp3,27.24,714.6884807256235,11.0,2x31512960,44100.0,2.0,0.1012648418545723,0.0463447441266308,2345.116068535858
shared-videos/1.28 Sahm Venter Collection/Audio/CD 14(3)+CD15(6)/08 Track 8.mp3,22.67,594.6819501133787,6.0,2x26220672,44100.0,2.0,0.1361667215824127,0.0361013397019555,1442.0386310409842
shared-videos/1.28 Sahm Venter Collection/Audio/CD 14(3)+CD15(6)/09 Track 9.mp3,28.28,741.986439909297,3.0,2x32716800,44100.0,2.0,0.1048853546380996,0.0453660588009186,1892.5320521519525
shared-videos/1.28 Sahm Venter Collection/Audio/CD 117/01 Track 1.mp3,41.95,1100.5890022675735,2.0,2x48531456,44100.0,2.0,0.1243214085698127,0.0491405221811734,2351.924060413471
shared-videos/1.28 Sahm Venter Collection/Audio/CD 117/02 Track 2.mp3,129.22,3390.221655328798,8.0,2x149504256,44100.0,2.0,0.2591316998004913,0.0824667184626508,3311.812400315271
shared-videos/1.28 Sahm Venter Collection/Audio/CD 65/01 Track 1.mp3,54.68,1434.597052154195,4.0,2x63260928,44100.0,2.0,0.2737839818000793,0.0645245629610726,3176.4002537836573
shared-videos/1.28 Sahm Venter Collection/Audio/CD 65/02 Track 2.mp3,25.16,660.0403174603175,2.0,2x29102976,44100.0,2.0,0.2565863728523254,0.0378663647011672,2728.1579133616424
shared-videos/1.28 Sahm Venter Collection/Audio/CD 65/03 Track 3.mp3,10.4,272.85337868480724,2.0,2x12028032,44100.0,2.0,0.3982902467250824,0.0282800744503681,2091.5878630212
shared-videos/1.28 Sahm Venter Collection/Audio/CD 119/Building Your Wealth Cycles/01 Building Your Wealth Cycles.mp3,72.56,1903.8804308390024,2.0,2x83956608,44100.0,2.0,0.0488278903067112,0.0693516658389387,3620.5661864328767
shared-videos/1.28 Sahm Venter Collection/Audio/CD 58/01 Track 1.mp3,12.25,321.3627664399093,2.0,2x14167296,44100.0,2.0,0.0858407020568847,0.0267911668861353,1202.2556912165942
shared-videos/1.28 Sahm Venter Collection/Audio/CD 58/02 Track 2.mp3,21.81,572.2427664399092,4.0,2x25231104,44100.0,2.0,0.1018168702721595,0.021399332021738,1009.0025841279306
shared-videos/1.28 Sahm Venter Collection/Audio/CD 58/03 Track 3.mp3,1.37,35.97501133786848,2.0,2x1581696,44100.0,2.0,0.0938473865389823,0.0204637249696601,975.8805591822136
shared-videos/1.28 Sahm Venter Collection/Audio/CD 58/04 Track 4.mp3,3.6,94.38480725623585,2.0,2x4157568,44100.0,2.0,0.0759387388825416,0.0230005060183474,1299.642637758085
shared-videos/1.28 Sahm Venter Collection/Audio/CD 58/05 Track 5.mp3,49.72,1304.4288888888889,2.0,2x57520512,44100.0,2.0,0.1496143341064453,0.0212147456982397,998.48675331789
shared-videos/1.28 Sahm Venter Collection/Audio/CD 58/06 Track 6.mp3,8.44,221.54888888888888,2.0,2x9765504,44100.0,2.0,0.1326034814119339,0.0283203892979317,1316.6318498964076
shared-videos/1.28 Sahm Venter Collection/Audio/CD 58/07 Track 7.mp3,24.24,636.0599092970522,4.0,2x28045440,44100.0,2.0,0.1365203708410263,0.0283240474589015,1297.650287807019
shared-videos/1.28 Sahm Venter Collection/Audio/CD 58/08 Track 8.mp3,11.47,301.0656235827664,2.0,2x13272192,44100.0,2.0,0.1243706420063972,0.0288404074687536,1328.78053383333
shared-videos/1.28 Sahm Venter Collection/Audio/CD 6/01 Track 1.mp3,46.25,1213.4966439909297,2.0,2x53510400,44100.0,2.0,0.1060253158211708,0.0387424469249638,1829.884000687812
shared-videos/1.28 Sahm Venter Collection/Audio/CD 6/02 Track 2.mp3,18.44,483.8705215419501,2.0,2x21333888,44100.0,2.0,0.1873067319393158,0.0357193999479516,1309.7303698786072
shared-videos/1.28 Sahm Venter Collection/Audio/CD 6/03 Track 3.mp3,5.85,153.57827664399093,2.0,2x6768000,44100.0,2.0,0.0879049003124237,0.0333083978317194,1615.025624517088
shared-videos/1.28 Sahm Venter Collection/Audio/CD 6/04 Track 4.mp3,80.68,2116.810929705216,2.0,2x93346560,44100.0,2.0,0.0724214166402816,0.0456093114091861,2063.9667393095992
shared-videos/1.28 Sahm Venter Collection/Audio/CD 112/Exploration Essence/01 Untitled.mp3,68.81,1805.4574603174603,3.0,2x79615872,44100.0,2.0,0.0773924812674522,0.114948559334807,4440.373935371962
shared-videos/1.28 Sahm Venter Collection/Audio/CD 54/01 Track 1.mp3,3.93,103.18807256235829,2.0,2x4545792,44100.0,2.0,0.0821189135313034,0.0453558233437042,2450.1815672690286
shared-videos/1.28 Sahm Venter Collection/Audio/CD 54/02 Track 2.mp3,5.23,137.22562358276645,2.0,2x6046848,44100.0,2.0,0.0392424687743186,0.0402855389044111,2573.110173461567
shared-videos/1.28 Sahm Venter Collection/Audio/CD 54/03 Track 3.mp3,41.8,1096.7292970521542,3.0,2x48360960,44100.0,2.0,0.0374201163649559,0.0446042823096865,2423.550733809606
shared-videos/1.28 Sahm Venter Collection/Audio/CD 54/04 Track 4.mp3,15.75,413.33990929705215,4.0,2x18223488,44100.0,2.0,0.0329142734408378,0.0401126208980698,2260.9609183203715
shared-videos/1.28 Sahm Venter Collection/Audio/CD 54/05 Track 5.mp3,12.02,315.3284807256236,3.0,2x13901184,44100.0,2.0,0.0346483513712883,0.0368687502301941,2143.8581971772887
shared-videos/1.28 Sahm Venter Collection/Audio/CD 54/06 Track 6.mp3,26.52,695.8019501133787,3.0,2x30680064,44100.0,2.0,0.0403830595314502,0.0393144672381639,1860.055421434479
shared-videos/1.28 Sahm Venter Collection/Audio/CD 54/07 Track 7.mp3,33.32,874.1137868480726,3.0,2x38543616,44100.0,2.0,0.0328181236982345,0.0384003195112312,2254.1034694571817
shared-videos/1.28 Sahm Venter Collection/Audio/CD 116/01 Track 1.mp3,59.28,1555.354716553288,3.0,2x68586624,44100.0,2.0,0.445685863494873,0.0341547155694559,2334.7410480616195
shared-videos/1.28 Sahm Venter Collection/Audio/CD 116/02 Track 2.mp3,67.91,1781.8624716553288,3.0,2x78575616,44100.0,2.0,0.3099748492240906,0.057433871646106,3312.3437948750625
shared-videos/1.28 Sahm Venter Collection/Audio/CD 25/02 Track 2.mp3,6.62,173.77092970521542,2.0,2x7658496,44100.0,2.0,0.2805702686309814,0.0275903224020656,1410.0582905115853
shared-videos/1.28 Sahm Venter Collection/Audio/CD 25/03 Track 3.mp3,12.19,319.95215419501136,1.0,2x14105088,44100.0,2.0,0.1079847812652587,0.022199392439882,1377.5442787672755
shared-videos/1.28 Sahm Venter Collection/Audio/CD 25/04 Track 4.mp3,32.11,842.3488888888888,6.0,2x37142784,44100.0,2.0,0.1558362245559692,0.0179402049482217,1053.0424127806498
